,msa,parents,children,housing,food,transportation,healthcare,other,childcare,taxes,total,median_family_income,affordability_ratio,total_commute,under_5,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-59,60-89,90+,est_commute,violent_crime,murder_and_nonnegligent_manslaughter,rape,robbery,aggravated_assault,property_crime,burglary,larceny_theft,motor_vehicle_theft,homes_with_computer,homes_with_internet,in_preschool,in_kindergarten,in_junior_high,in_high_school,in_college_plus,less_than_high_school,highschool_grad_rate,high_school_to_associates,bachelors_plus,2010_population,2011_population,2012_population,2013_population,2014_population,2015_population,2016_population,2017_population,2018_population,2019_population,10-14_scaled,15-19_scaled,20-24_scaled,2010_population_scaled,2011_population_scaled,2012_population_scaled,2013_population_scaled,2014_population_scaled,2015_population_scaled,2016_population_scaled,2017_population_scaled,2018_population_scaled,2019_population_scaled,25-29_scaled,30-34_scaled,35-39_scaled,40-44_scaled,45-59_scaled,5-9_scaled,60-89_scaled,90+_scaled,affordability_ratio_scaled,aggravated_assault_scaled,bachelors_plus_scaled,burglary_scaled,childcare_scaled,children_scaled,est_commute_scaled,food_scaled,healthcare_scaled,high_school_to_associates_scaled,highschool_grad_rate_scaled,homes_with_computer_scaled,homes_with_internet_scaled,housing_scaled,in_college_plus_scaled,in_high_school_scaled,in_junior_high_scaled,in_kindergarten_scaled,in_preschool_scaled,larceny_theft_scaled,less_than_high_school_scaled,median_family_income_scaled,motor_vehicle_theft_scaled,murder_and_nonnegligent_manslaughter_scaled,other_scaled,parents_scaled,property_crime_scaled,rape_scaled,robbery_scaled,taxes_scaled,total_scaled,total_commute_scaled,transportation_scaled,under_5_scaled,violent_crime_scaled,violent_clusters,property_clusters,commute_clusters,school_clusters,family_type
315,"Burlington-South Burlington, VT MSA",2,0,16543,7865,14124,14683,8844,0,10558,72617,114457,1.58,106359.0,4443.0,12485.0,17989.0,14323.0,16583.0,9606.0,12469.0,3921.0,4598.0,5631.0,3373.0,938.0,23.95444673229346,200.5,2.3,51.5,14.5,132.3,1709.7,183.3,1483.0,43.4,96.7,93.0,6.5,3.7,29.2,16.9,43.7,4.3,95.7,43.0,52.7,211538,213235,213962,214827,215676,217152,217447,218975,219939,220411,0.06738943136128663,0.03857290510860148,0.05828233724144505,0.03738725518174218,0.03739404148981857,0.03729788122803361,0.03732847486900938,0.03705212781349248,0.037004337715067684,0.03663164714100425,0.036450733334855406,0.03614762120008601,0.035800914746616494,0.0672704327815307,0.04430069624604492,0.06721545920680874,0.06358594147942724,0.03265266981126421,0.07139110365086025,0.015414210301325195,0.007699022346368715,0.49253731343283585,0.13027522935779817,0.78125,0.08067689885871704,0.0,0.0,0.36044789840632463,0.23581239833724926,0.34423838960215564,0.23809523809523803,0.9386281588447654,0.7471264367816097,0.8704663212435233,0.2312614852448384,0.5380794701986755,0.3598326359832635,0.33255269320843095,0.3488372093023256,0.6595744680851064,0.3413473578762835,0.06137184115523467,0.42810679797670137,0.03556254917387883,0.13068181818181818,0.24430312665606788,1.0,0.25748031496062995,0.26985040276179517,0.04077343421605717,0.24545027753997403,0.2340891992288522,0.045580999083205,0.4251217330815861,0.10396498455200824,0.13579066330522474,Low,Low,High,Highest,married_0_child
316,"Burlington-South Burlington, VT MSA",2,1,21290,9789,15194,20374,11261,13919,15012,106840,145223,1.36,106359.0,4443.0,12485.0,17989.0,14323.0,16583.0,9606.0,12469.0,3921.0,4598.0,5631.0,3373.0,938.0,23.95444673229346,200.5,2.3,51.5,14.5,132.3,1709.7,183.3,1483.0,43.4,96.7,93.0,6.5,3.7,29.2,16.9,43.7,4.3,95.7,43.0,52.7,211538,213235,213962,214827,215676,217152,217447,218975,219939,220411,0.06738943136128663,0.03857290510860148,0.05828233724144505,0.03738725518174218,0.03739404148981857,0.03729788122803361,0.03732847486900938,0.03705212781349248,0.037004337715067684,0.03663164714100425,0.036450733334855406,0.03614762120008601,0.035800914746616494,0.0672704327815307,0.04430069624604492,0.06721545920680874,0.06358594147942724,0.03265266981126421,0.07139110365086025,0.015414210301325195,0.007699022346368715,0.41044776119402987,0.13027522935779817,0.78125,0.08067689885871704,0.35399287894201426,0.25,0.36044789840632463,0.32274534610518707,0.5246473292122364,0.23809523809523803,0.9386281588447654,0.7471264367816097,0.8704663212435233,0.33388822829964326,0.5380794701986755,0.3598326359832635,0.33255269320843095,0.3488372093023256,0.6595744680851064,0.3413473578762835,0.06137184115523467,0.575476126609442,0.03556254917387883,0.13068181818181818,0.35104221868927754,1.0,0.25748031496062995,0.26985040276179517,0.04077343421605717,0.36845157548811136,0.43524004325951005,0.045580999083205,0.5314518533240585,0.10396498455200824,0.13579066330522474,Low,Low,High,Highest,married_1_child
317,"Burlington-South Burlington, VT MSA",2,2,21290,12398,16656,20864,12206,22315,16818,122547,145223,1.19,106359.0,4443.0,12485.0,17989.0,14323.0,16583.0,9606.0,12469.0,3921.0,4598.0,5631.0,3373.0,938.0,23.95444673229346,200.5,2.3,51.5,14.5,132.3,1709.7,183.3,1483.0,43.4,96.7,93.0,6.5,3.7,29.2,16.9,43.7,4.3,95.7,43.0,52.7,211538,213235,213962,214827,215676,217152,217447,218975,219939,220411,0.06738943136128663,0.03857290510860148,0.05828233724144505,0.03738725518174218,0.03739404148981857,0.03729788122803361,0.03732847486900938,0.03705212781349248,0.037004337715067684,0.03663164714100425,0.036450733334855406,0.03614762120008601,0.035800914746616494,0.0672704327815307,0.04430069624604492,0.06721545920680874,0.06358594147942724,0.03265266981126421,0.07139110365086025,0.015414210301325195,0.007699022346368715,0.34701492537313433,0.13027522935779817,0.78125,0.08067689885871704,0.5675228891149542,0.5,0.36044789840632463,0.4406289535514188,0.5401806942463148,0.23809523809523803,0.9386281588447654,0.7471264367816097,0.8704663212435233,0.33388822829964326,0.5380794701986755,0.3598326359832635,0.33255269320843095,0.3488372093023256,0.6595744680851064,0.3413473578762835,0.06137184115523467,0.575476126609442,0.03556254917387883,0.13068181818181818,0.39277512806924575,1.0,0.25748031496062995,0.26985040276179517,0.04077343421605717,0.41832592306205296,0.5275603046974185,0.045580999083205,0.6767365596740534,0.10396498455200824,0.13579066330522474,Low,Low,High,Highest,married_2_child
318,"Burlington-South Burlington, VT MSA",2,3,26482,15136,17209,21354,15080,24898,19957,140117,145223,1.04,106359.0,4443.0,12485.0,17989.0,14323.0,16583.0,9606.0,12469.0,3921.0,4598.0,5631.0,3373.0,938.0,23.95444673229346,200.5,2.3,51.5,14.5,132.3,1709.7,183.3,1483.0,43.4,96.7,93.0,6.5,3.7,29.2,16.9,43.7,4.3,95.7,43.0,52.7,211538,213235,213962,214827,215676,217152,217447,218975,219939,220411,0.06738943136128663,0.03857290510860148,0.05828233724144505,0.03738725518174218,0.03739404148981857,0.03729788122803361,0.03732847486900938,0.03705212781349248,0.037004337715067684,0.03663164714100425,0.036450733334855406,0.03614762120008601,0.035800914746616494,0.0672704327815307,0.04430069624604492,0.06721545920680874,0.06358594147942724,0.03265266981126421,0.07139110365086025,0.015414210301325195,0.007699022346368715,0.291044776119403,0.13027522935779817,0.78125,0.08067689885871704,0.6332146490335707,0.75,0.36044789840632463,0.5643412253750225,0.5557140592803931,0.23809523809523803,0.9386281588447654,0.7471264367816097,0.8704663212435233,0.4461355529131985,0.5380794701986755,0.3598326359832635,0.33255269320843095,0.3488372093023256,0.6595744680851064,0.3413473578762835,0.06137184115523467,0.575476126609442,0.03556254917387883,0.13068181818181818,0.5196961667549903,1.0,0.25748031496062995,0.26985040276179517,0.04077343421605717,0.5050122890834278,0.630830629613956,0.045580999083205,0.7316903507900229,0.10396498455200824,0.13579066330522474,Low,Low,High,Highest,married_3_child
319,"Burlington-South Burlington, VT MSA",2,4,26482,18523,17532,21844,16307,24898,19460,145047,145223,1.0,106359.0,4443.0,12485.0,17989.0,14323.0,16583.0,9606.0,12469.0,3921.0,4598.0,5631.0,3373.0,938.0,23.95444673229346,200.5,2.3,51.5,14.5,132.3,1709.7,183.3,1483.0,43.4,96.7,93.0,6.5,3.7,29.2,16.9,43.7,4.3,95.7,43.0,52.7,211538,213235,213962,214827,215676,217152,217447,218975,219939,220411,0.06738943136128663,0.03857290510860148,0.05828233724144505,0.03738725518174218,0.03739404148981857,0.03729788122803361,0.03732847486900938,0.03705212781349248,0.037004337715067684,0.03663164714100425,0.036450733334855406,0.03614762120008601,0.035800914746616494,0.0672704327815307,0.04430069624604492,0.06721545920680874,0.06358594147942724,0.03265266981126421,0.07139110365086025,0.015414210301325195,0.007699022346368715,0.27611940298507465,0.13027522935779817,0.78125,0.08067689885871704,0.6332146490335707,1.0,0.36044789840632463,0.7173775528646303,0.5712474243144714,0.23809523809523803,0.9386281588447654,0.7471264367816097,0.8704663212435233,0.4461355529131985,0.5380794701986755,0.3598326359832635,0.33255269320843095,0.3488372093023256,0.6595744680851064,0.3413473578762835,0.06137184115523467,0.575476126609442,0.03556254917387883,0.13068181818181818,0.5738827062356475,1.0,0.25748031496062995,0.26985040276179517,0.04077343421605717,0.49128717792935844,0.6598074481591198,0.045580999083205,0.7637881347510683,0.10396498455200824,0.13579066330522474,Low,Low,High,Highest,married_4_child
320,"California-Lexington Park, MD MSA",1,0,11652,3743,12178,3873,5578,0,7282,44305,130363,2.94,50229.0,812.0,3943.0,4598.0,12890.0,7987.0,2750.0,5625.0,1833.0,1179.0,2021.0,2938.0,3653.0,29.942523243544567,204.4,0.9,25.7,40.7,137.2,1663.8,294.7,1306.3,62.8,95.4,92.6,5.3,6.5,39.8,17.8,30.7,7.6,92.4,51.8,40.6,105761,107566,108800,109224,109913,110985,111750,112487,112720,113510,0.0032931265556193773,0.03312763143895062,0.025507577923934804,0.012126732232534269,0.01247340645688043,0.01272963953869775,0.012859359645689862,0.012801572756136357,0.012914669064583328,0.012921572383730972,0.012846410308870218,0.012620958717146406,0.012534836219439073,0.01637591864004157,0.018304471851984094,0.0307998186194147,0.015210255249306696,0.011016080600789945,0.007381152209100173,0.013251946037837138,0.031398393854748595,1.0,0.13626911314984708,0.5291666666666667,0.1902794175521448,0.0,0.0,0.6760834243137794,0.04956623893005603,0.0015533365034078317,0.44761904761904747,0.8194945848375452,0.5977011494252871,0.849740932642487,0.12552156523619065,0.3228476821192053,0.3974895397489539,0.5807962529274003,0.6744186046511627,0.5319148936170214,0.2781295839147079,0.18050541516245489,0.5042966354996934,0.06608969315499606,0.05113636363636363,0.10007065889418831,0.0,0.24543307086614172,0.12140391254315303,0.1509037410676755,0.1549805307779404,0.06768114919828841,0.01500482365995676,0.23174003776209873,0.010478887744593204,0.1391810831956881,Low,Low,Highest,High,single_0_child
321,"California-Lexington Park, MD MSA",1,1,17563,5516,13315,5874,8362,11437,9648,71716,59568,0.83,50229.0,812.0,3943.0,4598.0,12890.0,7987.0,2750.0,5625.0,1833.0,1179.0,2021.0,2938.0,3653.0,29.942523243544567,204.4,0.9,25.7,40.7,137.2,1663.8,294.7,1306.3,62.8,95.4,92.6,5.3,6.5,39.8,17.8,30.7,7.6,92.4,51.8,40.6,105761,107566,108800,109224,109913,110985,111750,112487,112720,113510,0.0032931265556193773,0.03312763143895062,0.025507577923934804,0.012126732232534269,0.01247340645688043,0.01272963953869775,0.012859359645689862,0.012801572756136357,0.012914669064583328,0.012921572383730972,0.012846410308870218,0.012620958717146406,0.012534836219439073,0.01637591864004157,0.018304471851984094,0.0307998186194147,0.015210255249306696,0.011016080600789945,0.007381152209100173,0.013251946037837138,0.031398393854748595,0.2126865671641791,0.13626911314984708,0.5291666666666667,0.1902794175521448,0.29086978636826044,0.25,0.6760834243137794,0.12967648653533348,0.0649865271833888,0.44761904761904747,0.8194945848375452,0.5977011494252871,0.849740932642487,0.25331315533455845,0.3228476821192053,0.3974895397489539,0.5807962529274003,0.6744186046511627,0.5319148936170214,0.2781295839147079,0.18050541516245489,0.16518815144083385,0.06608969315499606,0.05113636363636363,0.22301713478184068,0.0,0.24543307086614172,0.12140391254315303,0.1509037410676755,0.22031979232829804,0.22879343583956366,0.01500482365995676,0.34472821226274475,0.010478887744593204,0.1391810831956881,Low,Low,Highest,High,single_1_child
322,"California-Lexington Park, MD MSA",1,2,17563,8081,14451,7876,9292,18478,11099,86841,59568,0.69,50229.0,812.0,3943.0,4598.0,12890.0,7987.0,2750.0,5625.0,1833.0,1179.0,2021.0,2938.0,3653.0,29.942523243544567,204.4,0.9,25.7,40.7,137.2,1663.8,294.7,1306.3,62.8,95.4,92.6,5.3,6.5,39.8,17.8,30.7,7.6,92.4,51.8,40.6,105761,107566,108800,109224,109913,110985,111750,112487,112720,113510,0.0032931265556193773,0.03312763143895062,0.025507577923934804,0.012126732232534269,0.01247340645688043,0.01272963953869775,0.012859359645689862,0.012801572756136357,0.012914669064583328,0.012921572383730972,0.012846410308870218,0.012620958717146406,0.012534836219439073,0.01637591864004157,0.018304471851984094,0.0307998186194147,0.015210255249306696,0.011016080600789945,0.007381152209100173,0.013251946037837138,0.031398393854748595,0.16044776119402987,0.13626911314984708,0.5291666666666667,0.1902794175521448,0.46993896236012206,0.5,0.6760834243137794,0.24557202241098863,0.1284514186083373,0.44761904761904747,0.8194945848375452,0.5977011494252871,0.849740932642487,0.25331315533455845,0.3228476821192053,0.3974895397489539,0.5807962529274003,0.6744186046511627,0.5319148936170214,0.2781295839147079,0.18050541516245489,0.16518815144083385,0.06608969315499606,0.05113636363636363,0.2640876170287936,0.0,0.24543307086614172,0.12140391254315303,0.1509037410676755,0.2603904890779045,0.3176929044999295,0.01500482365995676,0.45761701281923883,0.010478887744593204,0.1391810831956881,Low,Low,Highest,High,single_2_child
323,"California-Lexington Park, MD MSA",1,3,24743,10781,15904,9878,12872,20645,16218,111040,59568,0.54,50229.0,812.0,3943.0,4598.0,12890.0,7987.0,2750.0,5625.0,1833.0,1179.0,2021.0,2938.0,3653.0,29.942523243544567,204.4,0.9,25.7,40.7,137.2,1663.8,294.7,1306.3,62.8,95.4,92.6,5.3,6.5,39.8,17.8,30.7,7.6,92.4,51.8,40.6,105761,107566,108800,109224,109913,110985,111750,112487,112720,113510,0.0032931265556193773,0.03312763143895062,0.025507577923934804,0.012126732232534269,0.01247340645688043,0.01272963953869775,0.012859359645689862,0.012801572756136357,0.012914669064583328,0.012921572383730972,0.012846410308870218,0.012620958717146406,0.012534836219439073,0.01637591864004157,0.018304471851984094,0.0307998186194147,0.015210255249306696,0.011016080600789945,0.007381152209100173,0.013251946037837138,0.031398393854748595,0.10447761194029853,0.13626911314984708,0.5291666666666667,0.1902794175521448,0.5250508646998983,0.75,0.6760834243137794,0.3675673233327309,0.19191631003328574,0.44761904761904747,0.8194945848375452,0.5977011494252871,0.849740932642487,0.40853961733866606,0.3228476821192053,0.3974895397489539,0.5807962529274003,0.6744186046511627,0.5319148936170214,0.2781295839147079,0.18050541516245489,0.16518815144083385,0.06608969315499606,0.05113636363636363,0.4221868927751281,0.0,0.24543307086614172,0.12140391254315303,0.1509037410676755,0.4017563723730358,0.45992617670569436,0.01500482365995676,0.6020073536718672,0.010478887744593204,0.1391810831956881,Low,Low,Highest,High,single_3_child
324,"California-Lexington Park, MD MSA",1,4,24743,13196,16485,11880,13747,20645,16103,116799,59568,0.51,50229.0,812.0,3943.0,4598.0,12890.0,7987.0,2750.0,5625.0,1833.0,1179.0,2021.0,2938.0,3653.0,29.942523243544567,204.4,0.9,25.7,40.7,137.2,1663.8,294.7,1306.3,62.8,95.4,92.6,5.3,6.5,39.8,17.8,30.7,7.6,92.4,51.8,40.6,105761,107566,108800,109224,109913,110985,111750,112487,112720,113510,0.0032931265556193773,0.03312763143895062,0.025507577923934804,0.012126732232534269,0.01247340645688043,0.01272963953869775,0.012859359645689862,0.012801572756136357,0.012914669064583328,0.012921572383730972,0.012846410308870218,0.012620958717146406,0.012534836219439073,0.01637591864004157,0.018304471851984094,0.0307998186194147,0.015210255249306696,0.011016080600789945,0.007381152209100173,0.013251946037837138,0.031398393854748595,0.09328358208955226,0.13626911314984708,0.5291666666666667,0.1902794175521448,0.5250508646998983,1.0,0.6760834243137794,0.4766853424905115,0.25538120145823423,0.44761904761904747,0.8194945848375452,0.5977011494252871,0.849740932642487,0.40853961733866606,0.3228476821192053,0.3974895397489539,0.5807962529274003,0.6744186046511627,0.5319148936170214,0.2781295839147079,0.18050541516245489,0.16518815144083385,0.06608969315499606,0.05113636363636363,0.4608284755343579,0.0,0.24543307086614172,0.12140391254315303,0.1509037410676755,0.3985805418243075,0.49377556778106935,0.01500482365995676,0.6597436152240882,0.010478887744593204,0.1391810831956881,Low,Low,Highest,High,single_4_child
325,"California-Lexington Park, MD MSA",2,0,14412,6861,14792,7745,7708,0,8941,60459,152318,2.52,50229.0,812.0,3943.0,4598.0,12890.0,7987.0,2750.0,5625.0,1833.0,1179.0,2021.0,2938.0,3653.0,29.942523243544567,204.4,0.9,25.7,40.7,137.2,1663.8,294.7,1306.3,62.8,95.4,92.6,5.3,6.5,39.8,17.8,30.7,7.6,92.4,51.8,40.6,105761,107566,108800,109224,109913,110985,111750,112487,112720,113510,0.0032931265556193773,0.03312763143895062,0.025507577923934804,0.012126732232534269,0.01247340645688043,0.01272963953869775,0.012859359645689862,0.012801572756136357,0.012914669064583328,0.012921572383730972,0.012846410308870218,0.012620958717146406,0.012534836219439073,0.01637591864004157,0.018304471851984094,0.0307998186194147,0.015210255249306696,0.011016080600789945,0.007381152209100173,0.013251946037837138,0.031398393854748595,0.8432835820895523,0.13626911314984708,0.5291666666666667,0.1902794175521448,0.0,0.0,0.6760834243137794,0.19044821977227544,0.12429862101759391,0.44761904761904747,0.8194945848375452,0.5977011494252871,0.849740932642487,0.18519079018484488,0.3228476821192053,0.3974895397489539,0.5807962529274003,0.6744186046511627,0.5319148936170214,0.2781295839147079,0.18050541516245489,0.6094612201103616,0.06608969315499606,0.05113636363636363,0.19413531178237062,1.0,0.24543307086614172,0.12140391254315303,0.1509037410676755,0.20079533843307285,0.16262872055296942,0.01500482365995676,0.4915035277750174,0.010478887744593204,0.1391810831956881,Low,Low,Highest,High,married_0_child
326,"California-Lexington Park, MD MSA",2,1,17563,8540,15872,9747,9458,11437,11174,83791,168094,2.01,50229.0,812.0,3943.0,4598.0,12890.0,7987.0,2750.0,5625.0,1833.0,1179.0,2021.0,2938.0,3653.0,29.942523243544567,204.4,0.9,25.7,40.7,137.2,1663.8,294.7,1306.3,62.8,95.4,92.6,5.3,6.5,39.8,17.8,30.7,7.6,92.4,51.8,40.6,105761,107566,108800,109224,109913,110985,111750,112487,112720,113510,0.0032931265556193773,0.03312763143895062,0.025507577923934804,0.012126732232534269,0.01247340645688043,0.01272963953869775,0.012859359645689862,0.012801572756136357,0.012914669064583328,0.012921572383730972,0.012846410308870218,0.012620958717146406,0.012534836219439073,0.01637591864004157,0.018304471851984094,0.0307998186194147,0.015210255249306696,0.011016080600789945,0.007381152209100173,0.013251946037837138,0.031398393854748595,0.6529850746268657,0.13626911314984708,0.5291666666666667,0.1902794175521448,0.29086978636826044,0.25,0.6760834243137794,0.26631122356768483,0.18776351244254236,0.44761904761904747,0.8194945848375452,0.5977011494252871,0.849740932642487,0.25331315533455845,0.3228476821192053,0.3974895397489539,0.5807962529274003,0.6744186046511627,0.5319148936170214,0.2781295839147079,0.18050541516245489,0.6850283568362967,0.06608969315499606,0.05113636363636363,0.27141847730083024,1.0,0.24543307086614172,0.12140391254315303,0.1509037410676755,0.26246168291403166,0.2997660694973433,0.01500482365995676,0.5988273874590083,0.010478887744593204,0.1391810831956881,Low,Low,Highest,High,married_1_child
327,"California-Lexington Park, MD MSA",2,2,17563,10815,17366,11749,10283,18478,11487,97741,168094,1.72,50229.0,812.0,3943.0,4598.0,12890.0,7987.0,2750.0,5625.0,1833.0,1179.0,2021.0,2938.0,3653.0,29.942523243544567,204.4,0.9,25.7,40.7,137.2,1663.8,294.7,1306.3,62.8,95.4,92.6,5.3,6.5,39.8,17.8,30.7,7.6,92.4,51.8,40.6,105761,107566,108800,109224,109913,110985,111750,112487,112720,113510,0.0032931265556193773,0.03312763143895062,0.025507577923934804,0.012126732232534269,0.01247340645688043,0.01272963953869775,0.012859359645689862,0.012801572756136357,0.012914669064583328,0.012921572383730972,0.012846410308870218,0.012620958717146406,0.012534836219439073,0.01637591864004157,0.018304471851984094,0.0307998186194147,0.015210255249306696,0.011016080600789945,0.007381152209100173,0.013251946037837138,0.031398393854748595,0.5447761194029852,0.13626911314984708,0.5291666666666667,0.1902794175521448,0.46993896236012206,0.5,0.6760834243137794,0.3691035604554491,0.25122840386749085,0.44761904761904747,0.8194945848375452,0.5977011494252871,0.849740932642487,0.25331315533455845,0.3228476821192053,0.3974895397489539,0.5807962529274003,0.6744186046511627,0.5319148936170214,0.2781295839147079,0.18050541516245489,0.6850283568362967,0.06608969315499606,0.05113636363636363,0.3078519696166755,1.0,0.24543307086614172,0.12140391254315303,0.1509037410676755,0.27110546519013556,0.3817592984435981,0.01500482365995676,0.7472920600218623,0.010478887744593204,0.1391810831956881,Low,Low,Highest,High,married_2_child
328,"California-Lexington Park, MD MSA",2,3,24743,13205,17920,13751,13750,20645,14819,118831,168094,1.41,50229.0,812.0,3943.0,4598.0,12890.0,7987.0,2750.0,5625.0,1833.0,1179.0,2021.0,2938.0,3653.0,29.942523243544567,204.4,0.9,25.7,40.7,137.2,1663.8,294.7,1306.3,62.8,95.4,92.6,5.3,6.5,39.8,17.8,30.7,7.6,92.4,51.8,40.6,105761,107566,108800,109224,109913,110985,111750,112487,112720,113510,0.0032931265556193773,0.03312763143895062,0.025507577923934804,0.012126732232534269,0.01247340645688043,0.01272963953869775,0.012859359645689862,0.012801572756136357,0.012914669064583328,0.012921572383730972,0.012846410308870218,0.012620958717146406,0.012534836219439073,0.01637591864004157,0.018304471851984094,0.0307998186194147,0.015210255249306696,0.011016080600789945,0.007381152209100173,0.013251946037837138,0.031398393854748595,0.4291044776119403,0.13626911314984708,0.5291666666666667,0.1902794175521448,0.5250508646998983,0.75,0.6760834243137794,0.47709199349358394,0.31469329529243933,0.44761904761904747,0.8194945848375452,0.5977011494252871,0.849740932642487,0.40853961733866606,0.3228476821192053,0.3974895397489539,0.5807962529274003,0.6744186046511627,0.5319148936170214,0.2781295839147079,0.18050541516245489,0.6850283568362967,0.06608969315499606,0.05113636363636363,0.46096096096096106,1.0,0.24543307086614172,0.12140391254315303,0.1509037410676755,0.3631217033498108,0.5057189542483661,0.01500482365995676,0.8023452250819835,0.010478887744593204,0.1391810831956881,Low,Low,Highest,High,married_3_child
329,"California-Lexington Park, MD MSA",2,4,24743,16159,18240,15753,14820,20645,14505,124866,168094,1.35,50229.0,812.0,3943.0,4598.0,12890.0,7987.0,2750.0,5625.0,1833.0,1179.0,2021.0,2938.0,3653.0,29.942523243544567,204.4,0.9,25.7,40.7,137.2,1663.8,294.7,1306.3,62.8,95.4,92.6,5.3,6.5,39.8,17.8,30.7,7.6,92.4,51.8,40.6,105761,107566,108800,109224,109913,110985,111750,112487,112720,113510,0.0032931265556193773,0.03312763143895062,0.025507577923934804,0.012126732232534269,0.01247340645688043,0.01272963953869775,0.012859359645689862,0.012801572756136357,0.012914669064583328,0.012921572383730972,0.012846410308870218,0.012620958717146406,0.012534836219439073,0.01637591864004157,0.018304471851984094,0.0307998186194147,0.015210255249306696,0.011016080600789945,0.007381152209100173,0.013251946037837138,0.031398393854748595,0.4067164179104478,0.13626911314984708,0.5291666666666667,0.1902794175521448,0.5250508646998983,1.0,0.6760834243137794,0.6105638893909271,0.3781581867173878,0.44761904761904747,0.8194945848375452,0.5977011494252871,0.849740932642487,0.40853961733866606,0.3228476821192053,0.3974895397489539,0.5807962529274003,0.6744186046511627,0.5319148936170214,0.2781295839147079,0.18050541516245489,0.6850283568362967,0.06608969315499606,0.05113636363636363,0.5082140964493906,1.0,0.24543307086614172,0.12140391254315303,0.1509037410676755,0.3544503051558919,0.5411905769502046,0.01500482365995676,0.8341448872105733,0.010478887744593204,0.1391810831956881,Low,Low,Highest,High,married_4_child
330,"Canton-Massillon, OH MSA",1,0,6473,3354,10644,4579,3561,0,4517,33127,63422,1.91,169831.0,5741.0,18706.0,30635.0,30298.0,22171.0,12587.0,19598.0,7039.0,5329.0,9524.0,5493.0,2710.0,24.23211898887718,338.6,2.3,60.9,60.2,215.2,2223.3,489.9,1589.2,144.2,93.2,86.5,4.6,7.4,43.3,23.7,21.0,7.0,93.0,68.10000000000001,24.9,404218,403331,403429,403365,403675,402433,401068,399327,398330,397520,0.12791977790541834,0.09927649678527459,0.07958821847297684,0.08340101584666346,0.08222566701122418,0.08156169370928538,0.08101433650148399,0.08015869722082673,0.07904525341608959,0.0778217247875342,0.0764278844352844,0.07529128833925053,0.07434715754948892,0.08939945067181353,0.0713794635904721,0.12159475391537897,0.0739289150489558,0.05598542377147926,0.11800851267909597,0.025952141884301463,0.02316689944134078,0.6156716417910448,0.2316819571865443,0.20208333333333328,0.38232979142070045,0.0,0.0,0.3750841891370855,0.03198987890836798,0.0239340624504676,0.8357142857142857,0.8411552346570392,0.3448275862068968,0.5336787564766836,0.013555291319857304,0.16225165562913907,0.6443514644351465,0.6627634660421544,0.7790697674418605,0.45744680851063835,0.3793424206647347,0.15884476534296033,0.18364883507050886,0.19417781274586937,0.13068181818181818,0.01099629040805511,0.0,0.3922834645669291,0.3239355581127733,0.2328709541824296,0.07862251801938638,0.001980768326515253,0.08015664502057206,0.07930040743317102,0.13738414006179198,0.2558463009649657,Low,Med,High,High,single_0_child
331,"Canton-Massillon, OH MSA",1,1,9821,4943,11514,7064,5350,8691,5212,52595,40300,0.77,169831.0,5741.0,18706.0,30635.0,30298.0,22171.0,12587.0,19598.0,7039.0,5329.0,9524.0,5493.0,2710.0,24.23211898887718,338.6,2.3,60.9,60.2,215.2,2223.3,489.9,1589.2,144.2,93.2,86.5,4.6,7.4,43.3,23.7,21.0,7.0,93.0,68.10000000000001,24.9,404218,403331,403429,403365,403675,402433,401068,399327,398330,397520,0.12791977790541834,0.09927649678527459,0.07958821847297684,0.08340101584666346,0.08222566701122418,0.08156169370928538,0.08101433650148399,0.08015869722082673,0.07904525341608959,0.0778217247875342,0.0764278844352844,0.07529128833925053,0.07434715754948892,0.08939945067181353,0.0713794635904721,0.12159475391537897,0.0739289150489558,0.05598542377147926,0.11800851267909597,0.025952141884301463,0.02316689944134078,0.19029850746268656,0.2316819571865443,0.20208333333333328,0.38232979142070045,0.22103255340793487,0.25,0.3750841891370855,0.10378637267305259,0.10271041369472182,0.8357142857142857,0.8411552346570392,0.3448275862068968,0.5336787564766836,0.08593665549670304,0.16225165562913907,0.6443514644351465,0.6627634660421544,0.7790697674418605,0.45744680851063835,0.3793424206647347,0.15884476534296033,0.07289431330472101,0.19417781274586937,0.13068181818181818,0.09000176647235472,0.0,0.3922834645669291,0.3239355581127733,0.2328709541824296,0.09781558090083126,0.11640687450039969,0.08015664502057206,0.16575573884527472,0.13738414006179198,0.2558463009649657,Low,Med,High,High,single_1_child
